match_id,started_at,mode,map,duration,average_rank,team,team_score,opponent_score,score,result,player,riot_id,agent,role,account_level,match_rank,trs,acs,kills,deaths,assists,kd_diff,kd,damage_delta,adr,headshot_pct,kast_pct,first_kills,first_deaths,multikills
9fe7f885-f490-4c71-b910-1b1748a3df94,"14.01.2026, 00:00",Competitive,Haven,30m 04s,Gold III,Team B,13,5,13:5,win,BabyCute#wifey,BabyCute#wifey,Omen,controller,302,Platinum 2,921,301,18,11,8,+7,1.6,+69,195.9,10%,83%,0,0,2
9fe7f885-f490-4c71-b910-1b1748a3df94,"14.01.2026, 00:00",Competitive,Haven,30m 04s,Gold III,Team B,13,5,13:5,win,AR artzsh#AMBER,AR artzsh#AMBER,Chamber,sentinel,258,Diamond 1,922,290,21,10,2,+11,2.1,+82,191.4,17%,83%,6,2,1
9fe7f885-f490-4c71-b910-1b1748a3df94,"14.01.2026, 00:00",Competitive,Haven,30m 04s,Gold III,Team B,13,5,13:5,win,dobriy Beelzebuf#SWAMP,dobriy Beelzebuf#SWAMP,Raze,duelist,284,Diamond 2,879,261,17,12,4,+5,1.4,+61,180.1,21%,83%,2,2,2
9fe7f885-f490-4c71-b910-1b1748a3df94,"14.01.2026, 00:00",Competitive,Haven,30m 04s,Gold III,Team B,13,5,13:5,win,CoJleBa9l MATKA#GACHI,CoJleBa9l MATKA#GACHI,Sova,initiator,221,Platinum 3,728,248,17,14,2,+3,1.2,+27,179.3,29%,72%,3,2,1
9fe7f885-f490-4c71-b910-1b1748a3df94,"14.01.2026, 00:00",Competitive,Haven,30m 04s,Gold III,Team B,13,5,13:5,win,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Skye,initiator,169,Platinum 1,614,141,9,10,4,-1,0.9,-12,97.4,10%,94%,1,0,0
846a9e3f-8129-4215-bfaa-1d32b671fdb9,"25.01.2026, 00:07",Competitive,Haven,37m 30s,Platinum I,Team A,11,13,11:13,loss,BabyCute#wifey,BabyCute#wifey,Omen,controller,302,Platinum 2,767,262,24,15,10,+9,1.6,+44,144.4,9%,79%,1,2,2
846a9e3f-8129-4215-bfaa-1d32b671fdb9,"25.01.2026, 00:07",Competitive,Haven,37m 30s,Platinum I,Team A,11,13,11:13,loss,CoJleBa9l MATKA#GACHI,CoJleBa9l MATKA#GACHI,Sova,initiator,221,Platinum 3,713,254,20,19,8,+1,1.1,+37,181.0,24%,75%,2,2,2
846a9e3f-8129-4215-bfaa-1d32b671fdb9,"25.01.2026, 00:07",Competitive,Haven,37m 30s,Platinum I,Team A,11,13,11:13,loss,aww#dead,aww#dead,Neon,duelist,131,Platinum 2,698,243,19,17,6,+2,1.1,+16,146.9,12%,79%,6,3,0
846a9e3f-8129-4215-bfaa-1d32b671fdb9,"25.01.2026, 00:07",Competitive,Haven,37m 30s,Platinum I,Team A,11,13,11:13,loss,AR artzsh#AMBER,AR artzsh#AMBER,Chamber,sentinel,258,Diamond 1,362,153,14,17,1,-3,0.8,-20,101.3,7%,67%,2,4,0
846a9e3f-8129-4215-bfaa-1d32b671fdb9,"25.01.2026, 00:07",Competitive,Haven,37m 30s,Platinum I,Team A,11,13,11:13,loss,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Skye,initiator,169,Platinum 1,235,129,11,18,9,-7,0.6,-41,91.8,9%,58%,1,1,0
b461088f-9c8d-4551-8699-bbdf73c3498d,"24.01.2026, 23:20",Competitive,Bind,42m 43s,Platinum I,Team B,14,12,14:12,win,AR artzsh#AMBER,AR artzsh#AMBER,Chamber,sentinel,258,Diamond 1,914,345,29,16,5,+13,1.8,+109,217.3,18%,81%,7,1,5
b461088f-9c8d-4551-8699-bbdf73c3498d,"24.01.2026, 23:20",Competitive,Bind,42m 43s,Platinum I,Team B,14,12,14:12,win,BabyCute#wifey,BabyCute#wifey,Clove,controller,302,Platinum 2,564,229,22,18,6,+4,1.2,+9,150.0,10%,65%,0,2,0
b461088f-9c8d-4551-8699-bbdf73c3498d,"24.01.2026, 23:20",Competitive,Bind,42m 43s,Platinum I,Team B,14,12,14:12,win,aww#dead,aww#dead,Neon,duelist,131,Platinum 2,351,175,14,19,4,-5,0.7,-15,124.8,12%,50%,3,4,0
b461088f-9c8d-4551-8699-bbdf73c3498d,"24.01.2026, 23:20",Competitive,Bind,42m 43s,Platinum I,Team B,14,12,14:12,win,CoJleBa9l MATKA#GACHI,CoJleBa9l MATKA#GACHI,Fade,initiator,221,Platinum 3,297,156,13,21,7,-8,0.6,-46,101.7,28%,58%,2,7,1
b461088f-9c8d-4551-8699-bbdf73c3498d,"24.01.2026, 23:20",Competitive,Bind,42m 43s,Platinum I,Team B,14,12,14:12,win,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Breach,initiator,169,Platinum 1,422,124,13,15,9,-2,0.9,-20,89.5,27%,73%,0,0,0
76129a2b-e281-47c5-976f-0ecbbd41f9ae,"29.04.2026, 22:46",Competitive,Haven,45m 03s,Diamond I,Team A,12,14,12:14,loss,PaBlOeD#6666,PaBlOeD#6666,Neon,duelist,123,Platinum 3,788,347,30,21,3,+9,1.4,+66,214.7,22%,73%,7,2,2
76129a2b-e281-47c5-976f-0ecbbd41f9ae,"29.04.2026, 22:46",Competitive,Haven,45m 03s,Diamond I,Team A,12,14,12:14,loss,dobriy Aladeer#TOXIN,dobriy Aladeer#TOXIN,Viper,controller,354,Diamond 2,508,205,18,17,4,+1,1.1,+30,148.1,20%,62%,3,6,0
76129a2b-e281-47c5-976f-0ecbbd41f9ae,"29.04.2026, 22:46",Competitive,Haven,45m 03s,Diamond I,Team A,12,14,12:14,loss,dobriy Beelzebuf#SWAMP,dobriy Beelzebuf#SWAMP,Breach,initiator,284,Diamond 2,467,185,18,17,9,+1,1.1,-26,113.0,29%,73%,2,3,3
76129a2b-e281-47c5-976f-0ecbbd41f9ae,"29.04.2026, 22:46",Competitive,Haven,45m 03s,Diamond I,Team A,12,14,12:14,loss,BECHA#NRG,BECHA#NRG,Harbor,controller,341,Diamond 1,415,170,15,19,9,-4,0.8,-20,111.7,19%,69%,1,2,0
76129a2b-e281-47c5-976f-0ecbbd41f9ae,"29.04.2026, 22:46",Competitive,Haven,45m 03s,Diamond I,Team A,12,14,12:14,loss,AR artzsh#AMBER,AR artzsh#AMBER,Killjoy,sentinel,258,Diamond 1,389,167,16,17,4,-1,0.9,-10,123.4,20%,65%,0,0,0
5a1f3c88-a234-464b-b1a6-890ae458e7b3,"16.01.2026, 00:40",Competitive,Haven,40m 01s,Platinum I,Team A,13,11,13:11,win,AR artzsh#AMBER,AR artzsh#AMBER,Chamber,sentinel,258,Diamond 1,797,277,26,15,3,+11,1.7,+58,179.7,13%,75%,3,2,3
5a1f3c88-a234-464b-b1a6-890ae458e7b3,"16.01.2026, 00:40",Competitive,Haven,40m 01s,Platinum I,Team A,13,11,13:11,win,dobriy Beelzebuf#SWAMP,dobriy Beelzebuf#SWAMP,Raze,duelist,284,Diamond 2,713,274,20,15,7,+5,1.3,+56,179.3,19%,67%,5,2,4
5a1f3c88-a234-464b-b1a6-890ae458e7b3,"16.01.2026, 00:40",Competitive,Haven,40m 01s,Platinum I,Team A,13,11,13:11,win,BabyCute#wifey,BabyCute#wifey,Omen,controller,302,Platinum 2,652,205,17,16,4,+1,1.1,+2,123.2,11%,79%,1,1,1
5a1f3c88-a234-464b-b1a6-890ae458e7b3,"16.01.2026, 00:40",Competitive,Haven,40m 01s,Platinum I,Team A,13,11,13:11,win,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Skye,initiator,169,Platinum 1,668,199,17,14,7,+3,1.2,+16,138.1,15%,79%,2,1,2
5a1f3c88-a234-464b-b1a6-890ae458e7b3,"16.01.2026, 00:40",Competitive,Haven,40m 01s,Platinum I,Team A,13,11,13:11,win,CoJleBa9l MATKA#GACHI,CoJleBa9l MATKA#GACHI,Sova,initiator,221,Platinum 3,497,199,16,17,5,-1,0.9,-11,125.9,17%,67%,3,4,0
170c32ff-1af7-4757-bc50-487a5d3f530a,"12.01.2026, 23:14",Competitive,Corrode,36m 08s,Gold II,Team B,13,10,13:10,win,dobriy Beelzebuf#SWAMP,dobriy Beelzebuf#SWAMP,Neon,duelist,284,Diamond 2,891,352,27,15,7,+12,1.8,+67,213.6,11%,78%,9,4,5
170c32ff-1af7-4757-bc50-487a5d3f530a,"12.01.2026, 23:14",Competitive,Corrode,36m 08s,Gold II,Team B,13,10,13:10,win,BabyCute#wifey,BabyCute#wifey,Viper,controller,302,Platinum 2,802,251,18,14,11,+4,1.3,+7,144.4,8%,87%,0,2,1
170c32ff-1af7-4757-bc50-487a5d3f530a,"12.01.2026, 23:14",Competitive,Corrode,36m 08s,Gold II,Team B,13,10,13:10,win,AR artzsh#AMBER,AR artzsh#AMBER,Chamber,sentinel,258,Diamond 1,553,224,20,16,3,+4,1.2,+11,153.4,15%,61%,2,1,2
170c32ff-1af7-4757-bc50-487a5d3f530a,"12.01.2026, 23:14",Competitive,Corrode,36m 08s,Gold II,Team B,13,10,13:10,win,CoJleBa9l MATKA#GACHI,CoJleBa9l MATKA#GACHI,Brimstone,controller,221,Platinum 3,313,140,12,18,5,-6,0.7,-41,84.8,12%,61%,1,2,0
170c32ff-1af7-4757-bc50-487a5d3f530a,"12.01.2026, 23:14",Competitive,Corrode,36m 08s,Gold II,Team B,13,10,13:10,win,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Breach,initiator,169,Platinum 1,357,136,9,18,12,-9,0.5,-30,89.4,11%,65%,0,2,1
d9a5176f-431b-45f9-8700-3c9c6e6d20f6,"25.04.2026, 00:51",Competitive,Pearl,37m 20s,Platinum III,Team A,13,9,13:9,win,dobriy Beelzebuf#SWAMP,dobriy Beelzebuf#SWAMP,Raze,duelist,284,Diamond 2,923,292,22,16,7,+6,1.4,+56,201.5,22%,86%,6,2,2
d9a5176f-431b-45f9-8700-3c9c6e6d20f6,"25.04.2026, 00:51",Competitive,Pearl,37m 20s,Platinum III,Team A,13,9,13:9,win,dobriy Aladeer#TOXIN,dobriy Aladeer#TOXIN,Astra,controller,354,Diamond 2,916,289,25,12,10,+13,2.1,+84,190.3,20%,82%,0,0,4
d9a5176f-431b-45f9-8700-3c9c6e6d20f6,"25.04.2026, 00:51",Competitive,Pearl,37m 20s,Platinum III,Team A,13,9,13:9,win,AR artzsh#AMBER,AR artzsh#AMBER,Chamber,sentinel,258,Diamond 1,937,271,22,14,5,+8,1.6,+66,180.1,11%,91%,3,2,3
d9a5176f-431b-45f9-8700-3c9c6e6d20f6,"25.04.2026, 00:51",Competitive,Pearl,37m 20s,Platinum III,Team A,13,9,13:9,win,BECHA#NRG,BECHA#NRG,Neon,duelist,341,Diamond 1,532,216,15,20,9,-5,0.8,-55,127.6,20%,73%,3,6,2
d9a5176f-431b-45f9-8700-3c9c6e6d20f6,"25.04.2026, 00:51",Competitive,Pearl,37m 20s,Platinum III,Team A,13,9,13:9,win,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Breach,initiator,169,Platinum 1,512,144,10,19,14,-9,0.5,-62,89.8,8%,86%,0,0,0
ebef759b-270d-4dca-8de9-4ffbad79c913,"25.04.2026, 00:13",Competitive,Lotus,33m 54s,Platinum III,Team A,13,7,13:7,win,AR artzsh#AMBER,AR artzsh#AMBER,Chamber,sentinel,258,Diamond 1,971,354,26,14,4,+12,1.9,+98,220.8,16%,85%,5,0,4
ebef759b-270d-4dca-8de9-4ffbad79c913,"25.04.2026, 00:13",Competitive,Lotus,33m 54s,Platinum III,Team A,13,7,13:7,win,BECHA#NRG,BECHA#NRG,Astra,controller,341,Diamond 1,885,257,19,14,7,+5,1.4,+34,174.7,18%,95%,3,1,2
ebef759b-270d-4dca-8de9-4ffbad79c913,"25.04.2026, 00:13",Competitive,Lotus,33m 54s,Platinum III,Team A,13,7,13:7,win,dobriy Beelzebuf#SWAMP,dobriy Beelzebuf#SWAMP,Raze,duelist,284,Diamond 2,690,241,16,13,6,+3,1.2,+27,160.9,23%,70%,3,3,2
ebef759b-270d-4dca-8de9-4ffbad79c913,"25.04.2026, 00:13",Competitive,Lotus,33m 54s,Platinum III,Team A,13,7,13:7,win,dobriy Aladeer#TOXIN,dobriy Aladeer#TOXIN,Gekko,initiator,354,Diamond 2,782,213,15,12,7,+3,1.2,+15,142.7,24%,90%,1,2,2
ebef759b-270d-4dca-8de9-4ffbad79c913,"25.04.2026, 00:13",Competitive,Lotus,33m 54s,Platinum III,Team A,13,7,13:7,win,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Breach,initiator,169,Platinum 1,306,87,5,14,9,-9,0.4,-85,60.5,15%,70%,1,1,0
ccd8fe25-7a1c-438b-b908-fa44953f382f,"20.01.2026, 23:08",Competitive,Breeze,36m 19s,Gold III,Team A,13,9,13:9,win,CoJleBa9l MATKA#GACHI,CoJleBa9l MATKA#GACHI,Sova,initiator,221,Platinum 3,829,288,22,15,8,+7,1.5,+79,204.9,22%,73%,2,2,1
ccd8fe25-7a1c-438b-b908-fa44953f382f,"20.01.2026, 23:08",Competitive,Breeze,36m 19s,Gold III,Team A,13,9,13:9,win,aww#dead,aww#dead,Neon,duelist,131,Platinum 2,642,250,18,17,2,+1,1.1,+20,166.9,8%,64%,3,3,1
ccd8fe25-7a1c-438b-b908-fa44953f382f,"20.01.2026, 23:08",Competitive,Breeze,36m 19s,Gold III,Team A,13,9,13:9,win,AR artzsh#AMBER,AR artzsh#AMBER,Chamber,sentinel,258,Diamond 1,779,228,18,15,3,+3,1.2,+24,146.4,19%,82%,6,4,0
ccd8fe25-7a1c-438b-b908-fa44953f382f,"20.01.2026, 23:08",Competitive,Breeze,36m 19s,Gold III,Team A,13,9,13:9,win,BabyCute#wifey,BabyCute#wifey,Viper,controller,302,Platinum 2,431,190,14,17,6,-3,0.8,-38,113.9,1%,64%,0,1,2
ccd8fe25-7a1c-438b-b908-fa44953f382f,"20.01.2026, 23:08",Competitive,Breeze,36m 19s,Gold III,Team A,13,9,13:9,win,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Breach,initiator,169,Platinum 1,428,140,14,14,5,0,1.0,-16,96.0,19%,68%,0,1,1
f7302547-c0ae-48a7-b878-fe332b81ff87,"19.01.2026, 00:30",Competitive,Split,40m 11s,Gold III,Team A,13,11,13:11,win,dobriy Beelzebuf#SWAMP,dobriy Beelzebuf#SWAMP,Raze,duelist,284,Diamond 2,866,294,27,15,3,+12,1.8,+77,193.0,16%,79%,3,6,3
f7302547-c0ae-48a7-b878-fe332b81ff87,"19.01.2026, 00:30",Competitive,Split,40m 11s,Gold III,Team A,13,11,13:11,win,BabyCute#wifey,BabyCute#wifey,Clove,controller,302,Platinum 2,609,236,19,21,12,-2,0.9,-24,132.8,6%,75%,3,2,3
f7302547-c0ae-48a7-b878-fe332b81ff87,"19.01.2026, 00:30",Competitive,Split,40m 11s,Gold III,Team A,13,11,13:11,win,aww#dead,aww#dead,KAY/O,initiator,131,Platinum 2,810,234,18,16,8,+2,1.1,+28,159.4,11%,88%,3,1,1
f7302547-c0ae-48a7-b878-fe332b81ff87,"19.01.2026, 00:30",Competitive,Split,40m 11s,Gold III,Team A,13,11,13:11,win,AR artzsh#AMBER,AR artzsh#AMBER,Sage,sentinel,258,Diamond 1,709,234,19,17,11,+2,1.1,+5,136.2,13%,79%,2,1,1
f7302547-c0ae-48a7-b878-fe332b81ff87,"19.01.2026, 00:30",Competitive,Split,40m 11s,Gold III,Team A,13,11,13:11,win,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Breach,initiator,169,Platinum 1,658,211,16,19,9,-3,0.8,-16,134.4,8%,83%,1,2,1
ebf57d96-689a-41c8-8412-c10bed0122ac,"20.01.2026, 23:53",Competitive,Corrode,28m 50s,Platinum I,Team B,13,5,13:5,win,CoJleBa9l MATKA#GACHI,CoJleBa9l MATKA#GACHI,Brimstone,controller,221,Platinum 3,"1,000",379,24,8,7,+16,3.0,+170,260.4,45%,94%,3,1,2
ebf57d96-689a-41c8-8412-c10bed0122ac,"20.01.2026, 23:53",Competitive,Corrode,28m 50s,Platinum I,Team B,13,5,13:5,win,aww#dead,aww#dead,Neon,duelist,131,Platinum 2,701,232,17,12,3,+5,1.4,-4,120.7,8%,78%,4,5,2
ebf57d96-689a-41c8-8412-c10bed0122ac,"20.01.2026, 23:53",Competitive,Corrode,28m 50s,Platinum I,Team B,13,5,13:5,win,AR artzsh#AMBER,AR artzsh#AMBER,Chamber,sentinel,258,Diamond 1,757,226,14,12,5,+2,1.2,+32,148.4,10%,78%,2,0,1
ebf57d96-689a-41c8-8412-c10bed0122ac,"20.01.2026, 23:53",Competitive,Corrode,28m 50s,Platinum I,Team B,13,5,13:5,win,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Breach,initiator,169,Platinum 1,634,174,13,11,9,+2,1.2,-8,95.7,9%,83%,0,0,0
ebf57d96-689a-41c8-8412-c10bed0122ac,"20.01.2026, 23:53",Competitive,Corrode,28m 50s,Platinum I,Team B,13,5,13:5,win,BabyCute#wifey,BabyCute#wifey,Viper,controller,302,Platinum 2,456,138,6,11,7,-5,0.6,+9,114.1,10%,67%,0,3,0
f2b043ee-8c4f-468e-951f-836660cba20a,"24.04.2026, 00:25",Competitive,Lotus,33m 33s,Platinum II,Team B,13,8,13:8,win,dobriy Beelzebuf#SWAMP,dobriy Beelzebuf#SWAMP,Raze,duelist,284,Diamond 2,920,309,22,12,6,+10,1.8,+81,198.2,30%,81%,3,2,3
f2b043ee-8c4f-468e-951f-836660cba20a,"24.04.2026, 00:25",Competitive,Lotus,33m 33s,Platinum II,Team B,13,8,13:8,win,PaBlOeD#6666,PaBlOeD#6666,Reyna,duelist,123,Platinum 3,823,305,22,15,5,+7,1.5,+78,218.9,36%,71%,3,1,1
f2b043ee-8c4f-468e-951f-836660cba20a,"24.04.2026, 00:25",Competitive,Lotus,33m 33s,Platinum II,Team B,13,8,13:8,win,AR artzsh#AMBER,AR artzsh#AMBER,Chamber,sentinel,258,Diamond 1,749,246,18,14,2,+4,1.3,+20,143.1,4%,76%,2,5,2
f2b043ee-8c4f-468e-951f-836660cba20a,"24.04.2026, 00:25",Competitive,Lotus,33m 33s,Platinum II,Team B,13,8,13:8,win,BabyCute#wifey,BabyCute#wifey,Miks,controller,302,Platinum 2,294,165,12,17,6,-5,0.7,-53,94.5,12%,48%,1,4,1
f2b043ee-8c4f-468e-951f-836660cba20a,"24.04.2026, 00:25",Competitive,Lotus,33m 33s,Platinum II,Team B,13,8,13:8,win,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Breach,initiator,169,Platinum 1,494,125,9,13,7,-4,0.7,-17,90.0,9%,76%,0,0,0
7040e8ca-0583-49fe-83f4-c74f3bc2d0d9,"21.01.2026, 00:26",Competitive,Abyss,39m 43s,Platinum I,Team B,13,11,13:11,win,CoJleBa9l MATKA#GACHI,CoJleBa9l MATKA#GACHI,Iso,duelist,221,Platinum 3,898,324,28,20,3,+8,1.4,+52,209.1,23%,83%,5,2,3
7040e8ca-0583-49fe-83f4-c74f3bc2d0d9,"21.01.2026, 00:26",Competitive,Abyss,39m 43s,Platinum I,Team B,13,11,13:11,win,AR artzsh#AMBER,AR artzsh#AMBER,Chamber,sentinel,258,Diamond 1,880,300,26,13,4,+13,2.0,+93,198.3,15%,79%,4,1,2
7040e8ca-0583-49fe-83f4-c74f3bc2d0d9,"21.01.2026, 00:26",Competitive,Abyss,39m 43s,Platinum I,Team B,13,11,13:11,win,aww#dead,aww#dead,Neon,duelist,131,Platinum 2,436,192,15,18,5,-3,0.8,-16,125.5,8%,62%,2,3,1
7040e8ca-0583-49fe-83f4-c74f3bc2d0d9,"21.01.2026, 00:26",Competitive,Abyss,39m 43s,Platinum I,Team B,13,11,13:11,win,BabyCute#wifey,BabyCute#wifey,Omen,controller,302,Platinum 2,496,173,15,19,8,-4,0.8,-53,104.8,15%,79%,1,5,1
7040e8ca-0583-49fe-83f4-c74f3bc2d0d9,"21.01.2026, 00:26",Competitive,Abyss,39m 43s,Platinum I,Team B,13,11,13:11,win,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Sova,initiator,169,Platinum 1,561,142,10,13,11,-3,0.8,+8,116.9,15%,79%,0,1,0
f3af5077-1df0-437d-9682-b1077c8be789,"17.01.2026, 22:49",Competitive,Breeze,36m 12s,Gold III,Team A,9,13,9:13,loss,CoJleBa9l MATKA#GACHI,CoJleBa9l MATKA#GACHI,Clove,controller,221,Platinum 3,799,351,27,19,6,+8,1.4,+57,209.2,20%,77%,2,5,4
f3af5077-1df0-437d-9682-b1077c8be789,"17.01.2026, 22:49",Competitive,Breeze,36m 12s,Gold III,Team A,9,13,9:13,loss,AR artzsh#AMBER,AR artzsh#AMBER,Chamber,sentinel,258,Diamond 1,429,206,17,15,2,+2,1.1,+16,139.4,24%,55%,0,1,1
f3af5077-1df0-437d-9682-b1077c8be789,"17.01.2026, 22:49",Competitive,Breeze,36m 12s,Gold III,Team A,9,13,9:13,loss,aww#dead,aww#dead,Neon,duelist,131,Platinum 2,349,203,13,18,4,-5,0.7,-22,131.1,9%,55%,6,4,1
f3af5077-1df0-437d-9682-b1077c8be789,"17.01.2026, 22:49",Competitive,Breeze,36m 12s,Gold III,Team A,9,13,9:13,loss,BabyCute#wifey,BabyCute#wifey,Viper,controller,302,Platinum 2,468,161,12,17,6,-5,0.7,-12,111.5,9%,77%,0,1,0
f3af5077-1df0-437d-9682-b1077c8be789,"17.01.2026, 22:49",Competitive,Breeze,36m 12s,Gold III,Team A,9,13,9:13,loss,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Breach,initiator,169,Platinum 1,267,133,9,18,4,-9,0.5,-55,79.2,10%,68%,2,1,0
dc356390-715f-4dc9-a5d7-7524a14dd193,"17.01.2026, 23:30",Competitive,Bind,46m 38s,Gold III,Team A,14,12,14:12,win,AR artzsh#AMBER,AR artzsh#AMBER,Chamber,sentinel,258,Diamond 1,904,325,30,18,5,+12,1.7,+52,202.5,27%,85%,5,2,3
dc356390-715f-4dc9-a5d7-7524a14dd193,"17.01.2026, 23:30",Competitive,Bind,46m 38s,Gold III,Team A,14,12,14:12,win,CoJleBa9l MATKA#GACHI,CoJleBa9l MATKA#GACHI,Fade,initiator,221,Platinum 3,708,295,27,19,9,+8,1.4,+24,172.8,15%,69%,2,0,2
dc356390-715f-4dc9-a5d7-7524a14dd193,"17.01.2026, 23:30",Competitive,Bind,46m 38s,Gold III,Team A,14,12,14:12,win,BabyCute#wifey,BabyCute#wifey,Clove,controller,302,Platinum 2,620,186,17,18,11,-1,0.9,-15,118.0,9%,85%,1,2,0
dc356390-715f-4dc9-a5d7-7524a14dd193,"17.01.2026, 23:30",Competitive,Bind,46m 38s,Gold III,Team A,14,12,14:12,win,aww#dead,aww#dead,Raze,duelist,131,Platinum 2,539,185,15,20,8,-5,0.8,-24,119.2,5%,77%,4,4,1
dc356390-715f-4dc9-a5d7-7524a14dd193,"17.01.2026, 23:30",Competitive,Bind,46m 38s,Gold III,Team A,14,12,14:12,win,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Breach,initiator,169,Platinum 1,313,147,13,18,7,-5,0.7,-38,95.0,15%,62%,2,4,0
3da49a3a-7927-4946-8676-00e08eba4a92,"18.01.2026, 00:51",Competitive,Pearl,36m 15s,Gold II,Team A,10,13,10:13,loss,CoJleBa9l MATKA#GACHI,CoJleBa9l MATKA#GACHI,Sova,initiator,221,Platinum 3,785,306,25,18,2,+7,1.4,+41,188.6,10%,78%,6,5,2
3da49a3a-7927-4946-8676-00e08eba4a92,"18.01.2026, 00:51",Competitive,Pearl,36m 15s,Gold II,Team A,10,13,10:13,loss,AR artzsh#AMBER,AR artzsh#AMBER,Astra,controller,258,Diamond 1,736,273,22,18,6,+4,1.2,+26,177.0,20%,78%,2,0,3
3da49a3a-7927-4946-8676-00e08eba4a92,"18.01.2026, 00:51",Competitive,Pearl,36m 15s,Gold II,Team A,10,13,10:13,loss,aww#dead,aww#dead,Neon,duelist,131,Platinum 2,289,144,9,19,8,-10,0.5,-38,96.9,5%,65%,3,1,0
3da49a3a-7927-4946-8676-00e08eba4a92,"18.01.2026, 00:51",Competitive,Pearl,36m 15s,Gold II,Team A,10,13,10:13,loss,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Breach,initiator,169,Platinum 1,219,132,9,20,8,-11,0.5,-57,91.2,13%,61%,1,1,0
3da49a3a-7927-4946-8676-00e08eba4a92,"18.01.2026, 00:51",Competitive,Pearl,36m 15s,Gold II,Team A,10,13,10:13,loss,BabyCute#wifey,BabyCute#wifey,Killjoy,sentinel,302,Platinum 2,175,93,9,17,4,-8,0.5,-71,57.7,2%,61%,1,3,1
9312f988-7186-4246-a54e-574c14b05ff8,"16.04.2026, 23:15",Competitive,Split,42m 10s,Platinum III,Team B,14,12,14:12,win,dobriy Beelzebuf#SWAMP,dobriy Beelzebuf#SWAMP,Raze,duelist,284,Diamond 2,890,338,31,17,6,+14,1.8,+60,199.7,20%,81%,10,3,3
9312f988-7186-4246-a54e-574c14b05ff8,"16.04.2026, 23:15",Competitive,Split,42m 10s,Platinum III,Team B,14,12,14:12,win,AR artzsh#AMBER,sylvain#2567,Sage,sentinel,102,Platinum 3,865,282,28,18,6,+10,1.6,+42,179.8,20%,85%,4,0,2
9312f988-7186-4246-a54e-574c14b05ff8,"16.04.2026, 23:15",Competitive,Split,42m 10s,Platinum III,Team B,14,12,14:12,win,PaBlOeD#6666,PaBlOeD#6666,Neon,duelist,123,Platinum 3,611,231,20,23,6,-3,0.9,-9,163.8,21%,73%,3,3,1
9312f988-7186-4246-a54e-574c14b05ff8,"16.04.2026, 23:15",Competitive,Split,42m 10s,Platinum III,Team B,14,12,14:12,win,BabyCute#wifey,BabyCute#wifey,Miks,controller,302,Platinum 2,445,164,13,22,21,-9,0.6,-62,109.0,10%,77%,0,0,0
9312f988-7186-4246-a54e-574c14b05ff8,"16.04.2026, 23:15",Competitive,Split,42m 10s,Platinum III,Team B,14,12,14:12,win,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Breach,initiator,169,Platinum 1,416,142,12,20,14,-8,0.6,-62,92.4,18%,77%,2,1,0
a2f40c19-f51e-4279-8fd9-687c0e84977a,"27.03.2026, 00:38",Competitive,Breeze,34m 51s,Platinum I,Team B,8,13,8:13,loss,dobriy Aladeer#TOXIN,dobriy Aladeer#TOXIN,Cypher,sentinel,354,Diamond 2,619,274,19,19,6,0,1.0,+12,187.2,38%,71%,1,0,2
a2f40c19-f51e-4279-8fd9-687c0e84977a,"27.03.2026, 00:38",Competitive,Breeze,34m 51s,Platinum I,Team B,8,13,8:13,loss,AR artzsh#AMBER,sylvain#2567,Sova,initiator,102,Platinum 3,551,219,15,17,7,-2,0.9,+17,163.8,15%,71%,1,3,2
